Sample,Sample_Number,GNP_wt_pct,Sintering_Temperature_C,Field,Image_File,Image_Width_px,Image_Height_px,Field_Area_um2,area_px,perimeter_px,major_axis_px,minor_axis_px,centroid_px,bbox_px,area_um2,perimeter_um,major_axis_um,minor_axis_um,centroid_um,bbox_um,eccentricity,solidity,extent,orientation,euler_number,convex_area_px,convex_area_um2,convex_perimeter_px,moments,moments_central,moments_hu,moments_normalized,filled_area_px,filled_area_um2,equivalent_diameter_px,equivalent_diameter_um,mean_intensity,max_intensity,min_intensity,ecd_um,aspect_ratio,shape_factor,grain_boundary_length_um,compactness,elongation,roundness,form_factor,convexity,rectangularity,feret_diameter_max_um,feret_diameter_min_um,feret_diameter_mean_um,hydraulic_diameter_um,sphericity,wadell_sphericity,crofton_ratio,thinness_ratio,curl,fiber_length_um,breadth_um
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,8675.0,784.8254685319159,260.0952008639617,75.1877646941605,"(np.float64(214.83239193083574), np.float64(875.2968299711815))","(93, 835, 322, 964)",1940.8490749999999,371.2224466155962,123.02503000865387,35.56381270033792,"(np.float64(101.6157213832853), np.float64(414.01540057636885))","(43.989, 394.955, 152.30599999999998, 455.972)",0.9573055883325181,0.5283191230207065,0.2936596594563488,0.29690928663466193,1,16420.0,3673.6301799999997,515.7378184433138,"[[8.67500000e+03 3.49575000e+05 2.00290150e+07 1.47180932e+09]
 [1.05689600e+06 5.19934740e+07 3.49165308e+09 2.82836441e+11]
 [1.62565732e+08 9.14701785e+09 6.70660148e+11 5.70363841e+13]
 [2.77731865e+10 1.72234488e+12 1.33597081e+14 1.17139057e+16]]","[[ 8.67500000e+03  8.79936124e-11  5.94225066e+06  1.85795780e+08]
 [-1.02608055e-09  9.40391559e+06  2.93574303e+08  2.22208421e+10]
 [ 3.38015643e+07  3.04731127e+08  3.77130189e+10  1.70990097e+12]
 [-2.68836300e+08  7.30444655e+10  2.28356066e+12  1.85916251e+14]]","[ 5.28117532e-01  1.99504548e-01  3.76968585e-02  4.90999902e-03
 -2.68483598e-05 -1.68498314e-03 -6.11667320e-05]","[[        nan         nan  0.07896088  0.0265071 ]
 [        nan  0.12495964  0.04188363  0.03403706]
 [ 0.44915665  0.04347535  0.0577674   0.02812081]
 [-0.03835431  0.1118868   0.03755514  0.03282762]]",8675.0,1940.8490749999999,105.09687459947386,49.71082168555114,,,,49.71082168555114,3.459275613817551,0.17698365980062664,371.2224466155962,5.650239130134993,3.459275613817551,0.17698365980062664,0.17698365980062664,0.5283191230207065,0.29365965945634886,123.02503000865387,35.56381270033792,79.2944213544959,20.913057307763122,0.42069425929126564,0.40407079504109333,2.3770231656706655,1.611441966385758,0.04269441166748189,87.46121730831595,35.56381270033792
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,18724.0,847.317892581091,181.91295904892172,146.45325754888094,"(np.float64(622.6607562486648), np.float64(336.74476607562485))","(525, 243, 723, 425)",4189.101796,400.781363190856,86.04482963013997,69.27239082062069,"(np.float64(294.5185377056184), np.float64(159.28027435377055))","(248.325, 114.939, 341.979, 201.02499999999998)",0.5931754029629618,0.7694899930136029,0.5195915195915196,0.14528072459493174,1,24333.0,5443.997756999999,352.4295496553758,"[[1.87240000e+04 1.75527700e+06 1.89933787e+08 2.23211847e+10]
 [1.82860000e+06 1.73373554e+08 1.92312358e+10 2.31505494e+12]
 [2.17023170e+08 2.08982208e+10 2.35409220e+12 2.86542734e+14]
 [2.84886150e+10 2.79416382e+12 3.18195154e+14 3.89274280e+16]]","[[ 1.87240000e+04 -9.77422587e-11  2.53857552e+07 -2.43677134e+08]
 [ 8.46711146e-10  1.95187475e+06  3.16202418e+08 -5.23550059e+09]
 [ 3.84407111e+07  1.72191358e+08  3.92308877e+10  1.21209992e+10]
 [-2.14329740e+08  1.72075218e+10  4.91933302e+11  9.31348893e+12]]","[ 1.82055388e-01  1.51060132e-03  8.38793634e-04  6.72991271e-06
 -1.56251814e-10  1.47655768e-08 -4.80892418e-10]","[[            nan             nan  7.24090456e-02 -5.07946763e-03]
 [            nan  5.56742893e-03  6.59126246e-03 -7.97558073e-04]
 [ 1.09646342e-01  3.58934142e-03  5.97629790e-03  1.34940778e-05]
 [-4.46771906e-03  2.62133443e-03  5.47659985e-04  7.57735916e-05]]",18724.0,4189.101796,154.40251693421706,73.03239050988466,,,,73.03239050988466,1.2421229960569882,0.32772965568709295,400.781363190856,3.051295427944952,1.2421229960569882,0.32772965568709295,0.32772965568709295,0.769489993013603,0.5195915195915197,86.04482963013997,69.27239082062069,77.65861022538033,41.80934724756759,0.5724767730546741,0.8487714000226542,1.7467957602264075,7.110190224775335,0.4068245970370382,16.772438809519286,69.27239082062069
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,1281.0,419.8589103967955,193.9887562029877,34.74086390223299,"(np.float64(232.85245901639345), np.float64(845.2786885245902))","(130, 830, 300, 877)",286.59684899999996,198.59326461768427,91.75668168401317,16.432428625756202,"(np.float64(110.1392131147541), np.float64(399.81681967213115))","(61.489999999999995, 392.59, 141.9, 414.82099999999997)",0.9838332416202731,0.3012699905926623,0.16032540675844806,0.12529106176908905,1,4252.0,951.2957079999999,326.46631848641834,"[[1.28100000e+03 1.95720000e+04 4.41204000e+05 1.32757380e+07]
 [1.31754000e+05 2.37459700e+06 6.20798790e+07 2.01438939e+09]
 [1.65185660e+07 3.30859649e+08 9.32103384e+09 3.12944006e+11]
 [2.23534498e+09 4.83506760e+10 1.42860362e+12 4.89929957e+13]]","[[ 1.28100000e+03 -4.54747351e-13  1.42169508e+05  2.19039224e+06]
 [ 5.40296696e-11  3.61568672e+05  5.65237243e+06  1.36652626e+08]
 [ 2.96734311e+06  4.10117015e+06  4.00217950e+08  7.21335318e+09]
 [-7.40272227e+07  1.45738821e+09  1.53899085e+10  4.53721639e+11]]","[1.8949339  3.15830435 2.42951962 1.36681197 2.4570572  2.20375278
 0.40805884]","[[        nan         nan  0.08663796  0.03729487]
 [        nan  0.22033959  0.09624052  0.06500857]
 [ 1.80829594  0.06982886  0.19039221  0.09587718]
 [-1.26042971  0.69331063  0.20455688  0.16849731]]",1281.0,286.59684899999996,40.38588685179197,19.102524480897603,,,,19.1025244808976,5.583878303916299,0.09131712819167401,198.59326461768427,10.950848102680224,5.583878303916299,0.09131712819167401,0.09131712819167401,0.3012699905926623,0.16032540675844806,91.75668168401317,16.432428625756202,54.09455515488469,5.772539155378368,0.30218724028600874,0.2081867405218714,3.309206566940212,0.4277656198936306,0.01616675837972692,75.32425305825697,16.432428625756202
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,11352.0,628.1147904132612,177.6017043760203,88.62868145049879,"(np.float64(192.94018675123326), np.float64(799.7506166314306))","(96, 755, 277, 838)",2539.771608,297.0982958654725,84.0056061698576,41.92136632608592,"(np.float64(91.26070833333333), np.float64(378.28204166666666))","(45.408, 357.115, 131.021, 396.37399999999997)",0.8665843760124722,0.8482403048643802,0.7556413499301071,-0.020424468459341556,1,13383.0,2994.1652069999996,159.00227559670407,"[[1.13520000e+04 5.08009000e+05 2.83138790e+07 1.74331670e+09]
 [1.10046500e+06 4.89033260e+07 2.72432995e+09 1.67792761e+11]
 [1.29051581e+08 5.75511655e+09 3.20391488e+11 1.96897816e+13]
 [1.66937216e+10 7.53029218e+11 4.19840590e+13 2.57582687e+15]]","[[ 1.13520000e+04 -1.44879664e-11  5.58016300e+06 -2.31783094e+07]
 [-5.82076609e-10 -3.43161331e+05  1.02905984e+07 -5.24555441e+08]
 [ 2.23722984e+07  4.65109721e+07  9.30827068e+09  6.64990163e+09]
 [-1.54112297e+08  2.12300662e+09 -6.24422262e+10  1.38350475e+12]]","[ 2.16907861e-01  1.70077634e-02  3.21946908e-04  1.12608079e-04
  2.08319621e-08  1.41104104e-05 -5.07433122e-09]","[[            nan             nan  4.33014181e-02 -1.68811022e-03]
 [            nan -2.66289216e-03  7.49479357e-04 -3.58570246e-04]
 [ 1.73606443e-01  3.38746222e-03  6.36285251e-03  4.26640306e-05]
 [-1.12242243e-02  1.45122316e-03 -4.00613001e-04  8.33088471e-05]]",11352.0,2539.771608,120.22402135943368,56.86596210301213,,,,56.86596210301213,2.003885214914486,0.36157983853418546,297.0982958654725,2.7656409274751512,2.003885214914486,0.36157983853418546,0.36157983853418546,0.8482403048643803,0.7556413499301081,84.0056061698576,41.92136632608592,62.96348624797176,34.19436117062106,0.6013150908917765,0.6769305608964993,1.6630216256787376,4.52259801754006,0.13341562398752782,42.08423984377168,41.92136632608592
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,8035.0,665.3523804664972,194.79925383472326,96.98605946775646,"(np.float64(557.1540759178594), np.float64(431.65961418792784))","(487, 366, 651, 522)",1797.6625149999998,314.7116759606531,92.1400470638241,45.87440612824881,"(np.float64(263.53387790914746), np.float64(204.17499751088985))","(230.351, 173.118, 307.923, 246.90599999999998)",0.8672476791573988,0.5890762463343109,0.3140634771732333,-0.6894744620430342,1,13640.0,3051.66356,361.8188078026932,"[[8.03500000e+03 5.27575000e+05 4.51640010e+07 4.62242156e+09]
 [5.63688000e+05 2.99766830e+07 1.94925976e+09 1.53546790e+11]
 [5.28014880e+07 2.58549264e+09 1.43326519e+11 9.08467112e+12]
 [5.80315966e+09 2.77346980e+11 1.43705507e+13 8.07747291e+14]]","[[ 8.03500000e+03 -6.68194389e-11  1.05236300e+07  2.75015701e+08]
 [ 2.28624231e-10 -7.03485360e+06 -2.95367447e+08 -2.15681204e+10]
 [ 1.32564773e+07  1.05614614e+08  2.10880228e+10  1.01810115e+12]
 [ 2.38928241e+08 -2.20460442e+10 -7.42634816e+11 -6.93473576e+13]]","[3.68334202e-01 4.92844613e-02 3.78441862e-02 4.42101999e-03
 2.25033555e-05 1.00487168e-04 5.25712940e-05]","[[        nan         nan  0.16300233  0.04752179]
 [        nan -0.10896407 -0.0510385  -0.04157714]
 [ 0.20533187  0.01824985  0.04065165  0.02189477]
 [ 0.041286   -0.04249844 -0.01597073 -0.01663744]]",8035.0,1797.6625149999998,101.14583403159536,47.8419794969446,,,,47.841979496944596,2.008528389582477,0.2280826840658529,314.7116759606531,4.384374921295105,2.008528389582477,0.2280826840658529,0.2280826840658529,0.5890762463343108,0.3140634771732333,92.1400470638241,45.87440612824881,69.00722659603645,22.848373953875836,0.4775800289646258,0.5192311163440706,2.0938899019038955,2.6608547441727195,0.13275232084260125,46.26564093557529,45.87440612824881
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,16879.0,1507.878425849301,193.37971167574636,138.54925745945923,"(np.float64(375.4950530244683), np.float64(1108.9482789264766))","(260, 1020, 469, 1170)",3776.321791,713.2264954267193,91.46860362262802,65.53379877832421,"(np.float64(177.6091600805735), np.float64(524.5325359322234))","(122.97999999999999, 482.46, 221.837, 553.41)",0.6976258938977219,0.7191427719313195,0.5384051036682616,-0.280319381941405,1,23471.0,5251.143359,364.5631964328183,"[[1.68790000e+04 1.50135800e+06 1.55263266e+08 1.74474314e+10]
 [1.94944100e+06 1.68294928e+08 1.72340516e+10 1.93254121e+12]
 [2.63131347e+08 2.22451962e+10 2.25421013e+12 2.51171125e+14]
 [3.87720663e+10 3.22059566e+12 3.22570244e+14 3.56379876e+16]]","[[ 1.68790000e+04 -1.91278104e-10  2.17200558e+07 -2.26892027e+08]
 [ 4.52473614e-11 -5.10449382e+06  2.09984319e+08 -1.74268982e+10]
 [ 3.79805553e+07  1.92032713e+07  4.04774770e+10 -4.79077947e+11]
 [-3.91435128e+08 -3.04983809e+10  5.04260932e+11 -6.86843953e+13]]","[ 2.09548883e-01  4.54151350e-03  8.20541072e-04  5.55158679e-05
 -1.12776373e-08 -2.39666780e-06 -3.63454592e-09]","[[        nan         nan  0.0762373  -0.00612989]
 [        nan -0.01791675  0.0056731  -0.00362393]
 [ 0.13331158  0.00051881  0.00841731 -0.00076682]
 [-0.01057531 -0.00634215  0.00080713 -0.0008462 ]]",16879.0,3776.321791,146.59812507527104,69.3409131606032,,,,69.34091316060321,1.395747008837857,0.09328760042158042,713.2264954267193,10.719538239603683,1.395747008837857,0.09328760042158042,0.09328760042158042,0.7191427719313195,0.5384051036682617,91.46860362262802,65.53379877832421,78.50120120047612,21.17880821990859,0.30543018911296316,0.7580843088704292,3.2740705917257924,5.671980909581649,0.3023741061022781,25.934804844303812,65.53379877832421
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,10680.0,919.5371926710973,158.94403030037685,107.07347304609641,"(np.float64(365.0628277153558), np.float64(1232.8908239700374))","(285, 1174, 428, 1310)",2389.4257199999997,434.941092133429,75.18052633207824,50.6457527508036,"(np.float64(172.6747175093633), np.float64(583.1573597378277))","(134.805, 555.302, 202.444, 619.63)",0.7390457814372997,0.6937767961543458,0.5491567256273139,-0.7543347444386833,1,15394.0,3444.084226,354.8335609545851,"[[1.06800000e+04 6.28954000e+05 4.90116420e+07 4.33419860e+09]
 [8.55071000e+05 4.57594790e+07 3.26154826e+09 2.66281762e+11]
 [8.10032750e+07 4.15842927e+09 2.83306468e+11 2.20665803e+13]
 [8.39200932e+09 4.21393649e+11 2.80116195e+13 2.12349349e+15]]","[[ 1.06800000e+04 -1.08911991e-10  1.19720227e+07  3.77780576e+07]
 [ 2.22883045e-10 -4.59635674e+06 -1.21095923e+08 -1.15098419e+10]
 [ 1.25438728e+07  1.24074300e+08  1.70988575e+10  3.36708684e+11]
 [-1.01937786e+08 -1.42311948e+10 -4.38629072e+11 -3.39633317e+13]]","[ 2.14934067e-01  6.52048324e-03  1.29656794e-03  5.46531998e-04
  4.32040473e-07  4.27255718e-05 -1.58122173e-07]","[[        nan         nan  0.10496029  0.00320488]
 [        nan -0.04029686 -0.0102731  -0.00944834]
 [ 0.10997378  0.01052577  0.01403632  0.00267458]
 [-0.00864783 -0.01168228 -0.00348416 -0.00261051]]",10680.0,2389.4257199999997,116.61131307798372,55.1571510858863,,,,55.1571510858863,1.4844389163686653,0.1587239697761131,434.941092133429,6.300245649164032,1.4844389163686653,0.1587239697761131,0.1587239697761131,0.6937767961543457,0.5491567256273142,75.18052633207824,50.6457527508036,62.91313954144093,21.97470658180059,0.398401769293402,0.7336627418947942,2.5100290136100085,5.312423320523382,0.2609542185627003,24.534773581274642,50.6457527508036
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,15135.0,920.2123368838193,160.72856702619046,137.76121881648172,"(np.float64(128.81149653121903), np.float64(1217.672547076313))","(33, 1118, 200, 1303)",3386.138415,435.2604353460465,76.02461220338809,65.16105650019585,"(np.float64(60.9278378592666), np.float64(575.959114767096))","(15.609, 528.814, 94.6, 616.319)",0.5151421566714037,0.7834256431492314,0.48988509467551383,-0.7568764377759467,1,19319.0,4322.220550999999,329.9349395308849,"[[1.51350000e+04 1.50854400e+06 1.71370156e+08 2.10957296e+10]
 [1.45010700e+06 1.41298686e+08 1.59006630e+10 1.94825134e+12]
 [1.60316375e+08 1.54735348e+10 1.72795723e+12 2.09888029e+14]
 [1.91836931e+10 1.84809450e+12 2.05320920e+14 2.47402743e+16]]","[[ 1.51350000e+04 -6.74162948e-11  2.10097331e+07 -1.73357539e+08]
 [ 4.39740688e-10 -3.23717222e+06  1.26746282e+08 -1.43812632e+10]
 [ 2.13794532e+07  1.14709960e+08  1.89121565e+10 -3.02253110e+10]
 [-2.73253560e+08 -7.81444946e+09  8.96604277e+10 -1.26136773e+13]]","[ 1.85050486e-01  8.01448910e-04  8.74935741e-04  3.13585233e-05
 -1.24114582e-09 -5.74954220e-07 -5.04377047e-09]","[[            nan             nan  9.17182344e-02 -6.15157991e-03]
 [            nan -1.41319130e-02  4.49758279e-03 -4.14810516e-03]
 [ 9.33322516e-02  4.07047476e-03  5.45498772e-03 -7.08650813e-05]
 [-9.69638310e-03 -2.25398546e-03  2.10214330e-04 -2.40387574e-04]]",15135.0,3386.138415,138.8181562677112,65.6609879146274,,,,65.6609879146274,1.1667185323055587,0.2246033277782719,435.2604353460465,4.4522937834082255,1.1667185323055587,0.2246033277782719,0.2246033277782719,0.7834256431492314,0.4898850946755139,76.02461220338809,65.16105650019585,70.59283435179196,31.11827439411448,0.47392333533839825,0.8636806688203162,2.1100459197392425,7.362175123487312,0.48485784332859627,10.863555703192233,65.16105650019585
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,2888.0,258.79393923934003,99.34326138991695,42.84230101007722,"(np.float64(587.5640581717452), np.float64(451.1956371191136))","(549, 431, 646, 488)",646.1293519999999,122.40953326020782,46.989362637430716,20.264408377766525,"(np.float64(277.91779951523546), np.float64(213.41553635734073))","(259.67699999999996, 203.863, 305.558, 230.82399999999998)",0.9022299744823808,0.8730350665054414,0.5223367697594502,-0.3776438739456838,1,3308.0,740.0955319999999,195.17232959910078,"[[2.88800000e+03 5.83250000e+04 1.70636700e+06 5.94398030e+07]
 [1.11373000e+05 1.75223900e+06 4.29875690e+07 1.32160094e+09]
 [5.87920900e+06 7.63724410e+07 1.57383988e+09 4.11959757e+10]
 [3.64997335e+08 4.13824831e+09 7.46478043e+10 1.68842443e+12]]","[[ 2.88800000e+03  8.21387403e-12  5.28456465e+05  3.63360427e+06]
 [ 1.16529009e-12 -4.97009693e+05 -2.74201245e+06 -1.96372294e+08]
 [ 1.58421415e+06 -4.02850910e+06  3.12548838e+08  6.05061785e+08]
 [ 1.60837239e+07 -5.49599999e+08  2.13405586e+09 -1.79507464e+11]]","[ 2.53301297e-01  3.02265317e-02  4.17144846e-03  8.86783225e-04
  1.50869864e-06  1.18304726e-04 -7.95486482e-07]","[[        nan         nan  0.06335995  0.00810671]
 [        nan -0.0595896  -0.00611753 -0.00815246]
 [ 0.18994135 -0.00898776  0.01297557  0.00046742]
 [ 0.0358834  -0.02281682  0.0016486  -0.00258044]]",2888.0,646.1293519999999,60.63922662101777,28.682354191741403,,,,28.682354191741403,2.3188124598291244,0.5418746700701822,122.40953326020782,1.845445183607646,2.3188124598291244,0.5418746700701822,0.5418746700701822,0.8730350665054414,0.5223367697594501,46.989362637430716,20.264408377766525,33.62688550759862,21.11369383711358,0.7361213691166575,0.6104010052882406,1.3584716351870014,3.6773098562698356,0.09777002551761915,26.72495425966419,20.264408377766525
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,12493.0,1105.290547370621,188.3054223684759,121.67440650077816,"(np.float64(656.9077083166574), np.float64(490.0145681581686))","(564, 425, 743, 569)",2795.0463969999996,522.8024289063037,89.06846478028909,57.551994274868065,"(np.float64(310.71734603377894), np.float64(231.77689073881373))","(266.772, 201.02499999999998, 351.43899999999996, 269.137)",0.7632065843033571,0.6310552103854119,0.48467566728739914,-0.05098328829064041,1,19797.0,4429.163012999999,299.19793839745853,"[[1.24930000e+04 8.12227000e+05 6.44081350e+07 5.71578104e+09]
 [1.16069600e+06 7.46413600e+07 6.01797722e+09 5.48717037e+11]
 [1.35482500e+08 8.84451470e+09 7.26492232e+11 6.73815810e+13]
 [1.76804852e+10 1.17314683e+12 9.74765023e+13 9.10456732e+15]]","[[ 1.24930000e+04 -2.73985279e-11  1.16015473e+07  1.97747804e+07]
 [ 8.21387403e-10 -8.20789203e+05  1.40691507e+08  6.44093388e+08]
 [ 2.76448946e+07  1.88693753e+08  2.28324232e+10  3.16045586e+11]
 [-4.37309676e+07 -7.68082209e+09  3.55534687e+11 -1.07043316e+13]]","[ 2.51458783e-01  1.06769275e-02  1.69368336e-03  1.73699020e-04
  4.02375975e-08 -1.29010802e-05 -8.51884936e-08]","[[        nan         nan  0.07433313  0.00113356]
 [        nan -0.00525894  0.00806494  0.00033033]
 [ 0.17712565  0.0108166   0.01170986  0.00145016]
 [-0.00250681 -0.0039392   0.00163135 -0.00043943]]",12493.0,2795.0463969999996,126.1212972989748,59.65537362241508,,,,59.65537362241508,1.5476173484953188,0.12850608483431097,522.8024289063037,7.781732680513515,1.5476173484953188,0.12850608483431097,0.12850608483431097,0.6310552103854119,0.4846756672873991,89.06846478028909,57.551994274868065,73.31022952757857,21.385106437605522,0.3584774537321852,0.6697698648963,2.7895757169350173,4.427422339505326,0.23679341569664292,31.516470505421026,57.551994274868065
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,10085.0,743.9625535217635,136.64997094524816,121.6857943010282,"(np.float64(468.1533961328706), np.float64(1234.474467030243))","(411, 1155, 541, 1299)",2256.3069649999998,351.89428781579414,64.63543625710237,57.55738070438633,"(np.float64(221.4365563708478), np.float64(583.9064229053049))","(194.403, 546.3149999999999, 255.893, 614.427)",0.45499763311520275,0.7406727379553466,0.5387286324786325,0.7543419445716147,1,13616.0,3046.2940639999997,251.69655791382124,"[[1.00850000e+04 8.01500000e+05 7.41747960e+07 7.50428945e+09]
 [5.76392000e+05 4.70244230e+07 4.35088006e+09 4.35368399e+11]
 [4.35700200e+07 3.70623592e+09 3.48738707e+11 3.50969375e+13]
 [3.85794735e+09 3.40224333e+11 3.25890257e+13 3.31009320e+15]]","[[ 1.00850000e+04  1.14383170e-10  1.04760107e+07 -5.58636592e+07]
 [ 3.55555585e-11  1.21597600e+06 -8.17395268e+07  2.92037773e+09]
 [ 1.06272597e+07  1.04537481e+08  9.95640498e+09  1.54909709e+11]
 [ 1.53004773e+08  3.77601132e+09  1.63554001e+10  5.52587723e+12]]","[ 2.07490376e-01  5.73961754e-04  2.82866488e-03  7.13925573e-05
  1.59718493e-08  1.62873380e-06 -2.78243796e-08]","[[        nan         nan  0.10300164 -0.0054694 ]
 [        nan  0.01195565 -0.00800281  0.00284716]
 [ 0.10448874  0.01023487  0.00970677  0.00150388]
 [ 0.01498012  0.00368134  0.00015878  0.00053419]]",10085.0,2256.3069649999998,113.31646309629556,53.5986870445478,,,,53.5986870445478,1.122973899543289,0.22897265175749376,351.89428781579414,4.36733379433936,1.122973899543289,0.22897265175749376,0.22897265175749376,0.7406727379553466,0.5387286324786318,64.63543625710237,57.55738070438633,61.09640848074435,25.647554315301726,0.47851086900664414,0.8292461557982939,2.0898166891714114,6.786825441495427,0.5450023668847972,7.078055552716037,57.55738070438633
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,672.0,205.55634918610406,111.1123536423469,7.968700632478132,"(np.float64(383.4970238095238), np.float64(1172.924107142857))","(333, 1170, 434, 1177)",150.345888,97.22815316502721,52.556143272830084,3.7691953991621565,"(np.float64(181.39409226190475), np.float64(554.7931026785714))","(157.509, 553.41, 205.28199999999998, 556.721)",0.9974249844796895,0.9970326409495549,0.9504950495049505,0.00048529978189703504,1,674.0,150.79334599999999,15.556349186104047,"[[6.72000000e+02 1.96500000e+03 8.41300000e+03 4.04670000e+04]
 [3.39340000e+04 9.94770000e+04 4.25491000e+05 2.04528900e+06]
 [2.23209600e+06 6.47492700e+06 2.75269370e+07 1.31817531e+08]
 [1.65072574e+08 4.73530293e+08 2.00000788e+09 9.53806052e+09]]","[[ 6.72000000e+02  3.81916720e-14  2.66712946e+03  2.68541972e+02]
 [-1.95683469e-11  2.50348214e+02 -8.04551313e+02  2.46198617e+03]
 [ 5.18529994e+05 -7.72445366e+04  2.02570550e+06 -3.08843858e+05]
 [-1.00737679e+04  6.27132044e+05 -2.01592189e+06  6.15402519e+06]]","[ 1.15415321e+00  1.30494392e+00  3.93197592e-04  4.41013958e-05
 -5.37537916e-09 -4.83923871e-05 -2.19807491e-09]","[[            nan             nan  5.90616467e-03  2.29397664e-05]
 [            nan  5.54377955e-04 -6.87275029e-05  8.11293113e-06]
 [ 1.14824705e+00 -6.59849041e-03  6.67526465e-03 -3.92596581e-05]
 [-8.60535433e-04  2.06657501e-03 -2.56260250e-04  3.01774249e-05]]",672.0,150.345888,29.25093116572581,13.835690441388307,,,,13.835690441388307,13.943597427852277,0.19985607114532836,97.22815316502721,5.003600812671009,13.943597427852277,0.19985607114532836,0.19985607114532836,0.997032640949555,0.9504950495049405,52.556143272830084,3.7691953991621565,28.16266933599612,6.1852820651572,0.44705264918723875,0.26325543656360595,2.236872998779995,0.683997387209123,0.002575015520310475,48.78694787366793,3.7691953991621565
S3,3,0,600,2,100x2.tiff,1600,1200,429559.68,28696.0,3049.5924214982847,470.1004309750422,214.8523456718331,"(np.float64(565.0709506551435), np.float64(1090.6808962921662))","(413, 911, 677, 1348)",6420.127383999999,1442.4572153686886,222.35750385119493,101.62515950277705,"(np.float64(267.2785596598829), np.float64(515.8920639461945))","(195.349, 430.90299999999996, 320.221, 637.6039999999999)",0.8894487158380427,0.36736522729891313,0.24873448443242493,1.2348984899061541,1,78113.0,17476.143377,910.4780646659533,"[[2.86960000e+04 5.15612300e+06 1.28874252e+09 3.90140242e+11]
 [4.36382800e+06 8.81676083e+08 2.35425444e+11 7.44335184e+13]
 [7.80469940e+08 1.63065882e+11 4.51142346e+13 1.47176103e+16]
 [1.49583067e+11 3.15639803e+13 8.96053527e+15 2.99971064e+18]]","[[ 2.86960000e+04 -2.32830644e-10  3.62285721e+08  2.83861847e+10]
 [-5.82076609e-11  9.75795567e+07  4.37877878e+09  3.29303850e+12]
 [ 1.16858468e+08 -6.84768846e+09  2.00239892e+12  7.43409027e+12]
 [-4.64529495e+09  1.04101442e+12 -4.43961623e+13  2.73348793e+16]]","[ 5.81866692e-01  1.44998515e-01  1.39284826e-01  2.38446215e-02
  1.27321079e-03  6.96473257e-03 -5.16964360e-04]","[[        nan         nan  0.43995524  0.20349494]
 [        nan  0.11849939  0.0313906   0.13935826]
 [ 0.14191146 -0.04908972  0.08473962  0.00185718]
 [-0.0333012   0.04405474 -0.011091    0.04031176]]",28696.0,6420.127383999999,191.14623191609147,90.41216769631126,,,,90.41216769631126,2.18801628395101,0.0387746269610325,1442.4572153686886,25.790061139852465,2.18801628395101,0.0387746269610325,0.0387746269610325,0.3673652272989131,0.24873448443242493,222.35750385119493,101.62515950277705,161.991331676986,17.80330762145768,0.19691273945845275,0.4066072254382585,5.0783915898493355,1.6317361269900792,0.11055128416195725,120.73234434841788,101.62515950277705
