Sample 11 Grain Analysis Report
====================================

Image used: C:\Users\HP\PycharmProjects\Microstructure\Optical microstructure\100 x\11\100x1.tiff
Scale: 0.473 µm/pixel
Minimum area filter: 500 pixels

Filtered grain count: 71

Equivalent diameter statistics (µm):
count     71.000000
mean      47.624555
std       20.021233
min       15.615399
25%       33.614134
50%       42.814460
75%       61.514714
max      119.354909
Name: equivalent_diameter_um, dtype: float64

Detailed filtered grain table:
   Sample  area_px      area_um2  equivalent_diameter_um  major_axis_um  minor_axis_um  aspect_ratio  roundness  solidity
57     11  10423.0   2331.927367               54.489468      97.350770      50.919959      1.911839   0.080405  0.562706
58     11  13971.0   3125.717859               63.085558     108.152622      71.175359      1.519523   0.057728  0.500627
59     11   1701.0    380.563029               22.012449      28.575629      22.055713      1.295611   0.431411  0.731613
60     11   5936.0   1328.055344               41.120951      81.530496      29.743316      2.741137   0.145381  0.621375
61     11   2921.0    653.512409               28.845760      42.632490      27.775277      1.534908   0.295788  0.677726
62     11   4456.0    996.936424               35.627782      55.086747      37.437328      1.471439   0.156596  0.635301
63     11    946.0    211.647634               16.415789      19.756325      14.518301      1.360788   0.728528  0.918447
64     11   3546.0    793.343034               31.782318      41.075426      27.019938      1.520189   0.462992  0.825227
65     11   4228.0    945.926212               34.704332      49.162665      33.634911      1.461656   0.249646  0.681716
66     11   6942.0   1553.126718               44.469117      73.968849      44.512232      1.661765   0.098887  0.531425
67     11   9205.0   2059.425445               51.206854      68.806281      56.601766      1.215621   0.095753  0.601988
68     11   6281.0   1405.241849               42.299048      61.934687      37.134167      1.667863   0.172616  0.663673
69     11   3533.0    790.434557               31.724006      37.520658      30.612790      1.225653   0.359946  0.779912
70     11   4145.0    927.356705               34.362003      55.160399      32.302200      1.707636   0.162292  0.643434
71     11   2416.0    540.529264               26.234009      34.514917      26.564312      1.299296   0.245267  0.685585
