Sample 9 Grain Analysis Report
====================================

Image used: C:\Users\HP\PycharmProjects\Microstructure\Optical microstructure\100 x\9\100x1.tiff
Scale: 0.473 µm/pixel
Minimum area filter: 500 pixels

Filtered grain count: 72

Equivalent diameter statistics (µm):
count     72.000000
mean      51.537011
std       26.372063
min       12.708893
25%       32.560988
50%       46.799536
75%       64.797343
max      124.938012
Name: equivalent_diameter_um, dtype: float64

Detailed filtered grain table:
   Sample  area_px      area_um2  equivalent_diameter_um  major_axis_um  minor_axis_um  aspect_ratio  roundness  solidity
1       9  44074.0   9860.631946              112.048858     132.014776     105.922073      1.246339   0.135593  0.761130
2       9  18991.0   4248.837439               73.551260     124.435908      65.001753      1.914347   0.120653  0.599728
3       9  27503.0   6153.218687               88.512832     126.053365      76.594240      1.645729   0.113460  0.705929
4       9  54797.0  12259.678013              124.938012     199.636122     125.988171      1.584562   0.033843  0.510675
5       9  46648.0  10436.510392              115.274359     168.212927     113.421304      1.483081   0.042145  0.585479
6       9  32158.0   7194.677182               95.710749     160.764050      81.641565      1.969145   0.067726  0.642877
7       9  34886.0   7805.009894               99.687749     205.779386      87.434359      2.353530   0.046545  0.503769
8       9  18770.0   4199.393330               73.122046      93.814668      69.268285      1.354367   0.181457  0.720842
9       9  33022.0   7387.979038               96.987974     205.952991     120.342710      1.711387   0.035610  0.426019
10      9  36518.0   8170.135622              101.992842     257.177580      94.885143      2.710409   0.057080  0.418511
11      9   2902.0    649.261558               28.751791      65.263364      13.062566      4.996213   0.423639  0.966045
12      9  22594.0   5054.933026               80.225561     181.234673      58.675372      3.088769   0.067076  0.500765
13      9  19116.0   4276.803564               73.792923     109.157830      67.865896      1.608434   0.155661  0.674666
14      9   6777.0   1516.211433               43.937460      59.115038      35.179235      1.680396   0.573766  0.923800
15      9   1821.0    407.410509               22.775671      58.692261       9.236118      6.354646   0.365908  0.985390
16      9   6411.0   1434.326619               42.734545      72.088227      32.509391      2.217459   0.268217  0.764671
17      9   4261.0    953.309269               34.839504      49.798149      27.086914      1.838458   0.647896  0.936895
18      9  10370.0   2320.069730               54.350755      71.240038      47.525904      1.498973   0.325524  0.803565
19      9  38617.0   8639.742793              104.883088     175.045650     102.121909      1.714085   0.041597  0.494449
20      9   6786.0   1518.224994               43.966625      59.124684      35.310749      1.674410   0.496365  0.880270
21      9  14119.0   3158.829751               63.418822      81.347964      56.312440      1.444582   0.223093  0.729513
22      9  11164.0   2497.710556               56.393119      86.695536      50.017196      1.733315   0.217084  0.659071
23      9  22422.0   5016.451638               79.919613     116.744444      91.039663      1.282347   0.083430  0.481097
24      9   9122.0   2040.855938               50.975469      87.791961      46.228366      1.899093   0.148568  0.600566
25      9   8045.0   1799.899805               47.871741      60.173436      49.149377      1.224297   0.273123  0.727199
26      9   7396.0   1654.699684               45.900208      58.053571      38.369273      1.513022   0.439553  0.837694
27      9   2176.0    486.834304               24.896921      34.644092      20.829462      1.663226   0.560221  0.924777
28      9   8833.0   1976.198257               50.161477      99.952673      31.867813      3.136477   0.198936  0.674584
29      9   3650.0    816.610850               32.245019      43.834203      26.139248      1.676950   0.522120  0.921717
30      9   9777.0   2187.398433               52.773878      64.578930      56.664737      1.139667   0.237733  0.719320
31      9   9973.0   2231.249317               53.300233      69.435215      51.515084      1.347862   0.210170  0.684724
32      9  14807.0   3312.755303               64.945601      82.532074      71.796494      1.149528   0.111284  0.594229
33      9  14717.0   3292.619693               64.747924      85.453594      77.583420      1.101441   0.079110  0.612596
34      9  10153.0   2271.520537               53.779083      67.597636      55.326637      1.221792   0.157436  0.628357
35      9   3921.0    877.241409               33.420629      55.405358      25.215882      2.197241   0.293646  0.713558
36      9   4911.0   1098.733119               37.402546      50.763800      31.089648      1.632820   0.403165  0.786012
37      9   6575.0   1471.018175               43.277691      63.696386      36.929494      1.724811   0.229830  0.681347
38      9   7006.0   1567.445374               44.673632      65.241438      50.696439      1.286904   0.257839  0.611237
39      9   5322.0   1190.685738               38.936206      51.513625      44.608191      1.154802   0.246817  0.637594
40      9  16656.0   3726.430224               68.881335     102.769611      75.727672      1.357095   0.077046  0.496349
41      9  10648.0   2382.266392               55.074457      87.404795      51.693320      1.690833   0.108337  0.592214
42      9   2355.0    526.881795               25.900709      37.494115      19.141418      1.958795   0.634745  0.942754
43      9   2817.0    630.244593               28.327590      33.277868      25.578885      1.300990   0.692925  0.929396
44      9   2069.0    462.895301               24.277080      39.376885      18.005696      2.186913   0.499678  0.878556
45      9   3746.0    838.088834               32.666311      43.696717      29.050517      1.504163   0.307079  0.775088
46      9   4346.0    972.326234               35.185284      64.672537      22.617643      2.859384   0.233922  0.661895
47      9   2290.0    512.339410               25.540767      44.651598      22.778746      1.960231   0.201002  0.593572
48      9   1913.0    427.993577               23.343915      40.510532      14.925652      2.714155   0.412109  0.823859
49      9   7987.0   1786.923523               47.698865      83.840037      41.818454      2.004857   0.187567  0.619916
50      9    567.0    126.854343               12.708893      34.421874       4.890713      7.038212   0.350956  0.989529
51      9    951.0    212.766279               16.459114      35.758899       7.863415      4.547503   0.482029  0.974385
52      9   1013.0    226.637477               16.987166      33.334636       9.076460      3.672647   0.522803  0.931066
53      9   4241.0    948.834689               34.757644      54.918854      25.391621      2.162873   0.309538  0.760445
54      9   7381.0   1651.343749               45.853638      86.265516      43.715237      1.973351   0.082916  0.541208
55      9    762.0    170.481498               14.733085      21.242242      10.907479      1.947493   0.633409  0.924757
56      9  11471.0   2566.395359               57.163240      99.729704      53.048782      1.879962   0.122140  0.567534
57      9  18790.0   4203.867910               73.160993     108.837590      67.689786      1.607888   0.093053  0.642723
58      9    648.0    144.976392               13.586378      32.223556       5.949535      5.416147   0.431874  0.986301
59      9   9266.0   2073.072914               51.376244     125.709439      40.912304      3.072656   0.105984  0.494873
60      9   3382.0    756.651478               31.038663      44.074640      23.453304      1.879251   0.522684  0.853825
61      9  10271.0   2297.920559               54.090695      86.312648      41.843636      2.062743   0.153110  0.672758
62      9   2216.0    495.783464               25.124711      33.116042      19.438083      1.703668   0.752191  0.937394
63      9   4411.0    986.868619               35.447428      55.834900      27.512020      2.029473   0.286951  0.783481
64      9   8259.0   1847.777811               48.504266      86.430271      61.705205      1.400697   0.078507  0.453020
65      9   5953.0   1331.858737               41.179791      54.578435      39.311738      1.388350   0.153548  0.695281
66      9   2419.0    541.200451               26.250292      34.346601      22.937998      1.497367   0.540106  0.817230
67      9  11726.0   2623.446254               57.795117      86.829753      51.187974      1.696292   0.170688  0.663085
68      9   5030.0   1125.356870               37.852990      56.491594      37.915477      1.489935   0.151836  0.677624
69      9  14583.0   3262.640007               64.452481     103.291184      62.415252      1.654903   0.069043  0.557007
70      9  18167.0   4064.484743               71.937909     146.160953      72.808528      2.007470   0.068713  0.494933
71      9   5361.0   1199.411169               39.078610      53.359008      40.702684      1.310946   0.289284  0.699230
72      9   1874.0    419.268146               23.104735      29.790858      19.789438      1.505392   0.662693  0.869606
