Sample 12 Grain Analysis Report
====================================

Image used: C:\Users\HP\PycharmProjects\Microstructure\Optical microstructure\100 x\12\100x1.tiff
Scale: 0.473 µm/pixel
Minimum area filter: 500 pixels

Filtered grain count: 106

Equivalent diameter statistics (µm):
count    106.000000
mean      44.605744
std       17.213746
min       17.733756
25%       31.370139
50%       41.955883
75%       53.579918
max      102.744170
Name: equivalent_diameter_um, dtype: float64

Detailed filtered grain table:
    Sample  area_px     area_um2  equivalent_diameter_um  major_axis_um  minor_axis_um  aspect_ratio  roundness  solidity
57      12   5402.0  1208.584058               39.227758      58.396552      34.864088      1.674977   0.191053  0.705498
58      12  20272.0  4535.434288               75.991409     210.501012      54.328426      3.874602   0.050511  0.513944
59      12   7618.0  1704.367522               46.583990      73.377316      39.537317      1.855900   0.176240  0.665735
60      12   7022.0  1571.025038               44.724615      60.009428      46.787117      1.282606   0.159696  0.661143
61      12   5126.0  1146.834854               38.212504      49.988741      36.716957      1.361462   0.348490  0.799813
62      12   6179.0  1382.421491               41.954186      79.721784      29.153118      2.734589   0.181584  0.658251
63      12   6180.0  1382.645220               41.957581      70.687583      32.364541      2.184106   0.214011  0.694382
64      12   3621.0   810.122709               32.116667      61.138044      25.489554      2.398553   0.163863  0.601295
65      12   3071.0   687.071759               29.577135      34.062294      26.431350      1.288708   0.673231  0.900059
66      12   2417.0   540.752993               26.239438      40.647978      18.886500      2.152224   0.441149  0.778422
67      12  20712.0  4633.875048               76.811672     191.197626      74.262129      2.574632   0.050044  0.418754
68      12   5706.0  1276.597674               40.316431      82.810143      28.891894      2.866207   0.160660  0.618872
69      12   7642.0  1709.737018               46.657312      86.747550      47.798296      1.814867   0.145509  0.572778
70      12   3581.0   801.173549               31.938783      48.565230      26.631369      1.823610   0.347712  0.778986
71      12   6414.0  1434.997806               42.744543      85.889423      29.299848      2.931395   0.186447  0.590445
72      12  10165.0  2274.205285               53.810855      86.503378      74.317471      1.163971   0.059217  0.507413
73      12   1296.0   289.952784               19.214040      28.930224      13.748985      2.104172   0.666428  0.881033
74      12   6353.0  1421.350337               42.540798      60.776971      38.458052      1.580344   0.144825  0.661564
75      12  12975.0  2902.883775               60.795283     125.747970      51.521652      2.440682   0.095617  0.575975
76      12   2193.0   490.637697               24.993986      35.145168      18.931699      1.856419   0.628607  0.854638
77      12   6061.0  1356.021469               41.551656      65.276562      34.217687      1.907685   0.190788  0.715923
78      12   9254.0  2070.388166               51.342965      89.280730      48.553101      1.838827   0.073976  0.563993
79      12   4464.0   998.726256               35.659750      64.352490      31.180490      2.063870   0.194057  0.688039
80      12  12376.0  2768.870104               59.375373      98.593838      59.557135      1.655450   0.073452  0.591022
81      12   3081.0   689.309049               29.625252      43.248579      24.753687      1.747157   0.337946  0.772955
82      12  20504.0  4587.339416               76.425009     131.405177      82.889948      1.585297   0.042886  0.520803
83      12   2619.0   585.946251               27.313915      46.266956      19.834295      2.332675   0.248546  0.702333
84      12   1223.0   273.620567               18.665062      30.847248      12.943189      2.383280   0.496612  0.787001
85      12   5683.0  1271.451907               40.235095      54.748060      43.412800      1.261104   0.188635  0.606899
86      12   5040.0  1127.594160               37.890599      48.505039      39.012863      1.243309   0.205915  0.689184
87      12   2924.0   654.183596               28.860569      39.269483      22.607066      1.737045   0.553631  0.862791
88      12   1712.0   383.024048               22.083509      26.339226      20.710667      1.271771   0.651470  0.876600
89      12   4084.0   913.709236               34.108221      46.749334      28.303658      1.651706   0.396018  0.788265
90      12   3028.0   677.451412               29.369337      43.495354      23.441607      1.855477   0.383679  0.741430
91      12   2328.0   520.841112               25.751806      46.512719      19.148334      2.429074   0.361241  0.727500
92      12   8219.0  1838.828651               48.386665      73.241938      52.451033      1.396387   0.108875  0.574153
93      12   1321.0   295.546009               19.398476      25.823925      15.313363      1.686365   0.657499  0.913555
94      12  11717.0  2621.432693               57.772933     106.023085      52.895027      2.004406   0.084004  0.578046
95      12   4659.0  1042.353411               36.430284      93.637685      20.084776      4.662122   0.198944  0.635087
96      12  11752.0  2629.263208               57.859156     117.959806      44.994653      2.621641   0.087168  0.546021
97      12   6287.0  1406.584223               42.319247      90.095490      27.624813      3.261397   0.237529  0.637562
98      12   7972.0  1783.567588               47.654053      84.886621      45.409602      1.869354   0.127978  0.579613
99      12   4393.0   982.841497               35.375029      57.126600      29.681074      1.924681   0.230520  0.677514
100     12  12895.0  2884.985455               60.607570      81.569650      67.325727      1.211567   0.097542  0.625152
101     12   5306.0  1187.106074               38.877634      57.407155      35.047550      1.637979   0.210021  0.697240
102     12   2085.0   466.474965               24.370769      35.989925      19.162010      1.878192   0.467277  0.813500
103     12  10654.0  2383.608766               55.089971      95.434324      68.177224      1.399798   0.064700  0.475880
104     12   5209.0  1165.404361               38.520630      63.597991      28.824645      2.206376   0.296255  0.692226
105     12   3926.0   878.360054               33.441931      45.876176      29.171538      1.572635   0.284127  0.757769
106     12   1104.0   246.996816               17.733756      23.369924      15.616572      1.496482   0.554854  0.833837
