Sample 7 Grain Analysis Report
====================================

Image used: C:\Users\HP\PycharmProjects\Microstructure\Optical microstructure\100 x\7\100x1.tiff
Scale: 0.473 µm/pixel
Minimum area filter: 500 pixels

Filtered grain count: 170

Equivalent diameter statistics (µm):
count    170.000000
mean      35.633360
std       13.880803
min       12.252410
25%       26.312605
50%       33.926086
75%       42.950613
max       90.019052
Name: equivalent_diameter_um, dtype: float64

Detailed filtered grain table:
    Sample  area_px     area_um2  equivalent_diameter_um  major_axis_um  minor_axis_um  aspect_ratio  roundness  solidity
32       7   7439.0  1664.320031               46.033445      75.325003      44.837066      1.679972   0.165857  0.618268
33       7    574.0   128.420446               12.787102      36.904446       4.587778      8.044078   0.325028  0.969595
35       7   3111.0   696.020919               29.769134      39.675894      26.496266      1.497415   0.407314  0.760822
36       7   1160.0   259.525640               18.177962      39.663809       8.879740      4.466776   0.456122  0.882129
37       7   3756.0   840.326124               32.709883      41.115107      28.322014      1.451701   0.617217  0.872271
38       7   2509.0   561.336061               26.734159      35.183753      21.661309      1.624267   0.644158  0.924125
39       7    995.0   222.610355               16.835567      29.143281      12.669700      2.300234   0.486436  0.836134
40       7  10151.0  2271.073079               53.773786      72.329983      55.567015      1.301671   0.114379  0.622532
41       7   4758.0  1064.502582               36.815306      51.052239      31.588698      1.616155   0.488513  0.780256
42       7   2732.0   611.227628               27.896939      32.936265      28.673341      1.148672   0.537252  0.800703
43       7   5310.0  1188.000990               38.892285      47.256921      36.795296      1.284320   0.383025  0.774617
44       7   5793.0  1296.062097               40.622623      47.265336      39.523958      1.195865   0.448386  0.809983
45       7   9363.0  2094.774627               51.644457      71.786517      51.560232      1.392285   0.145945  0.677104
46       7   7862.0  1758.957398               47.324139      75.670160      37.401697      2.023175   0.279520  0.704607
47       7   6037.0  1350.651973               41.469308      61.558966      37.138440      1.657554   0.241617  0.701243
48       7   2766.0   618.834414               28.069992      33.946414      25.428780      1.334960   0.655065  0.857143
49       7   2438.0   545.451302               26.353181      32.614650      24.038937      1.356743   0.612879  0.869472
50       7   6969.0  1559.167401               44.555511      77.622617      35.113424      2.210625   0.155621  0.635452
51       7   4066.0   909.682114               34.032973      48.462810      26.613869      1.820961   0.439725  0.805787
52       7   4828.0  1080.163612               37.085132      59.298942      35.702972      1.660897   0.151134  0.578758
54       7   6452.0  1443.499508               42.870977      64.750559      37.968092      1.705394   0.179898  0.671105
55       7   4647.0  1039.668663               36.383338      44.298347      34.716657      1.275997   0.392780  0.768226
56       7   2889.0   646.353081               28.687320      58.555327      16.209450      3.612419   0.312882  0.722069
57       7   4531.0  1013.716099               35.926361      67.780974      26.476132      2.560078   0.247864  0.648304
58       7   2382.0   532.922478               26.048761      34.211352      21.373353      1.600654   0.612339  0.878967
59       7   1744.0   390.183376               22.288941      25.783140      21.384319      1.205703   0.606287  0.857002
60       7   5590.0  1250.645110               39.904521      54.190261      37.913366      1.429318   0.218564  0.705007
61       7   4479.0  1002.082191               35.719612      44.088414      33.723880      1.307335   0.252229  0.714126
62       7   2820.0   630.915780               28.342670      36.884773      23.556349      1.565810   0.536969  0.838537
63       7   4592.0  1027.363568               36.167388      39.267375      34.670477      1.132588   0.657761  0.897752
64       7   1554.0   347.674866               21.039805      28.332935      16.407805      1.726796   0.663643  0.926655
66       7   1992.0   445.668168               23.821048      29.028359      20.564472      1.411578   0.712494  0.932584
67       7   1572.0   351.701988               21.161306      37.120011      13.492024      2.751256   0.538453  0.849271
68       7   3522.0   787.973538               31.674581      39.797176      28.242211      1.409138   0.547771  0.843593
69       7   3845.0   860.238005               33.095151      63.570538      24.310646      2.614926   0.371425  0.713623
70       7   4593.0  1027.587297               36.171325      46.395202      34.855507      1.331072   0.363057  0.754931
71       7   7673.0  1716.672617               46.751850      73.499842      40.102323      1.832808   0.213224  0.639097
72       7  14223.0  3182.097567               63.651964     107.016581      73.911470      1.447902   0.085597  0.508182
73       7   3224.0   721.302296               30.304960      47.877629      21.781888      2.198048   0.440594  0.876325
74       7   6195.0  1386.001155               42.008469      54.106143      44.339095      1.220281   0.194194  0.639319
75       7   5430.0  1214.848470               39.329291      61.267193      29.953957      2.045379   0.288538  0.752390
76       7   8275.0  1851.357475               48.551226      86.524794      36.794574      2.351564   0.173686  0.689813
77       7   1874.0   419.268146               23.104735      30.214596      20.816013      1.451507   0.428426  0.798806
78       7   3365.0   752.848085               30.960555      68.295064      17.896270      3.816162   0.236822  0.699148
79       7   5614.0  1256.014606               39.990092      62.317192      36.458351      1.709271   0.244625  0.657685
80       7   3524.0   788.420996               31.683573      49.411767      23.231953      2.126888   0.429291  0.769432
81       7   4246.0   949.953334               34.778127      44.258730      30.319519      1.459744   0.531046  0.851584
82       7    605.0   135.356045               13.127859      33.493962       5.675351      5.901654   0.377354  0.819783
83       7   5868.0  1312.841772               40.884741      70.574610      36.173509      1.951003   0.149651  0.626722
84       7   2751.0   615.478479               27.993777      40.798035      20.779651      1.963365   0.546629  0.874444
85       7    604.0   135.132316               13.117005      26.303021       6.815487      3.859302   0.509602  0.975767
86       7   4181.0   935.410949               34.510900      46.074318      29.689020      1.551898   0.444903  0.789911
87       7   3107.0   695.126003               29.749990      47.540573      24.495358      1.940799   0.322242  0.722558
88       7  13049.0  2919.439721               60.968402     117.420936      71.104861      1.651377   0.056333  0.429300
89       7   3789.0   847.709181               32.853262      63.043022      23.913650      2.636278   0.238125  0.657242
90       7   6433.0  1439.248657               42.807807      69.586066      32.725859      2.126333   0.237111  0.769590
91       7   2111.0   472.291919               24.522250      39.991705      17.147128      2.332268   0.477821  0.800531
92       7    601.0   134.461129               13.084389      32.401400       6.460481      5.015323   0.342817  0.778497
93       7  10169.0  2275.100201               53.821441     108.741963      62.166200      1.749214   0.077527  0.490663
94       7   2340.0   523.525860               25.818091      39.452746      20.243084      1.948949   0.390186  0.785762
95       7   4628.0  1035.417812               36.308882      53.102017      34.062372      1.558964   0.215547  0.669173
96       7    681.0   152.359449               13.928032      30.316121       8.111677      3.737343   0.399682  0.790941
97       7   3037.0   679.464973               29.412951      35.908483      31.319590      1.146518   0.364665  0.717119
98       7   2307.0   516.142803               25.635394      35.118562      24.298904      1.445274   0.391420  0.735651
99       7   3037.0   679.464973               29.412951      36.346808      25.547583      1.422710   0.584547  0.883362
100      7   1187.0   265.566323               18.388299      30.824391      11.771634      2.618531   0.588658  0.868325
101      7   5199.0  1163.167071               38.483637      58.309108      33.970152      1.716481   0.276479  0.689614
102      7   5022.0  1123.567038               37.822876      60.971278      36.017825      1.692808   0.165960  0.609096
103      7   1892.0   423.295268               23.215432      28.791750      19.527372      1.474430   0.724727  0.938958
104      7    658.0   147.213682               13.690810      28.722674       6.905588      4.159338   0.448376  0.944046
105      7   2830.0   633.153070               28.392878      43.124279      21.212812      2.032936   0.439705  0.776832
106      7   1879.0   420.386791               23.135537      27.244600      20.826913      1.308144   0.718716  0.914355
107      7   2832.0   633.600528               28.402909      44.823780      21.237554      2.110590   0.244203  0.754596
108      7   1529.0   342.081641               20.869880      32.310236      14.419360      2.240754   0.631227  0.898883
109      7   2915.0   652.170035               28.816118      33.364381      29.337336      1.137267   0.460276  0.810848
110      7   8853.0  1980.672837               50.218234      76.927543      52.577471      1.463127   0.123287  0.551451
111      7   1586.0   354.834194               21.255327      30.616559      16.191168      1.890942   0.565560  0.863834
112      7   1936.0   433.139344               23.483827      35.909463      17.016882      2.110226   0.375775  0.816189
113      7   4040.0   903.865160               33.923987      59.342644      30.740773      1.930421   0.230663  0.639241
114      7   2605.0   582.814045               27.240813      42.264521      21.280771      1.986043   0.406419  0.756827
115      7   6906.0  1545.072474               44.353662      69.256182      42.422591      1.632531   0.172734  0.610934
116      7   2598.0   581.247942               27.204188      56.850361      17.693789      3.213012   0.206745  0.645626
117      7   9961.0  2228.564569               53.268157      77.158277      59.001870      1.307726   0.113490  0.634620
118      7   5560.0  1243.933240               39.797299      57.236989      37.150884      1.540663   0.192458  0.660254
119      7   4391.0   982.394039               35.366975      70.134520      31.297867      2.240872   0.195647  0.546484
120      7   4941.0  1105.444989               37.516613      78.374699      26.081207      3.005026   0.287227  0.646558
121      7   1891.0   423.071539               23.209296      24.772707      23.433091      1.057168   0.650488  0.905218
123      7   1488.0   332.908752               20.588166      27.382696      16.428039      1.666827   0.665364  0.912324
124      7   4837.0  1082.177173               37.119682      69.160351      23.207884      2.980037   0.290496  0.696573
125      7   3319.0   742.556551               30.748209      51.400307      31.652328      1.623903   0.226108  0.619448
126      7   4068.0   910.129572               34.041342      62.126332      24.690261      2.516228   0.285657  0.694909
127      7   3749.0   838.760021               32.679388      69.634539      28.660963      2.429595   0.227679  0.591792
128      7   5332.0  1192.923028               38.972770      59.136117      34.196969      1.729280   0.255443  0.658515
129      7   2110.0   472.068190               24.516441      37.343041      17.176155      2.174121   0.629114  0.914608
130      7   4200.0   939.661800               34.589226      66.295758      28.013053      2.366602   0.273077  0.635401
131      7   2170.0   485.491930               24.862573      42.009670      18.020327      2.331238   0.314250  0.718781
132      7   3662.0   819.295598               32.297981      55.394927      24.455628      2.265120   0.287363  0.667396
133      7   7496.0  1677.072584               46.209470      96.560362      36.209832      2.666689   0.145167  0.622643
134      7    584.0   130.657736               12.898007      20.996062       8.348274      2.515018   0.642555  0.958949
135      7   2736.0   612.122544               27.917354      37.138569      29.029533      1.279337   0.369548  0.705336
136      7   2395.0   535.830955               26.119747      35.246028      23.337257      1.510290   0.402752  0.773579
137      7   2670.0   597.356430               27.578576      34.559941      24.012364      1.439256   0.575384  0.843335
138      7  20726.0  4637.007254               76.837628     118.497152     114.032628      1.039151   0.037628  0.437987
139      7   3124.0   698.929396               29.831268      49.876091      22.064937      2.260423   0.328715  0.800410
140      7   3237.0   724.210773               30.365997      35.313392      29.125732      1.212447   0.452733  0.808442
141      7   6720.0  1503.458880               43.752295      69.173353      38.938326      1.776485   0.194935  0.653760
142      7   3501.0   783.275229               31.580009      40.230898      30.391170      1.323769   0.458550  0.785859
144      7   1419.0   317.471451               20.105154      25.500960      16.668184      1.529918   0.691320  0.920233
146      7  15533.0  3475.182557               66.518718     128.482714      56.450474      2.276025   0.096241  0.558239
147      7   2752.0   615.702208               27.998864      41.517045      21.387728      1.941162   0.429479  0.837238
148      7   3282.0   734.278578               30.576339      52.628647      28.814645      1.826455   0.252827  0.616107
149      7   7527.0  1684.008183               46.304922      72.128466      53.115989      1.357943   0.135388  0.502369
150      7   3995.0   893.797355               33.734524      58.623821      24.173253      2.425152   0.380949  0.735186
151      7   3225.0   721.526025               30.309660      42.433106      26.087932      1.626542   0.389087  0.807461
152      7    527.0   117.905183               12.252410      15.677262      10.211679      1.535229   0.731414  0.949550
153      7   3817.0   853.973593               32.974429      46.236731      39.310789      1.176184   0.194388  0.616043
154      7   5138.0  1149.519602               38.257206      71.898331      29.868607      2.407154   0.268521  0.641769
155      7   4823.0  1079.044967               37.065924      60.696515      27.047734      2.244052   0.432525  0.750428
156      7  10125.0  2265.256125               53.704876      93.193488      58.911959      1.581911   0.104720  0.556900
157      7   5510.0  1232.746790               39.617950      69.538592      36.394397      1.910695   0.173707  0.578174
158      7   3292.0   736.515868               30.622886      40.210316      25.873567      1.554108   0.523090  0.862232
159      7   1347.0   301.362963               19.588447      27.359062      14.898371      1.836379   0.561869  0.859056
160      7   2428.0   543.214012               26.299079      40.713883      19.587196      2.078597   0.407577  0.775471
161      7   4843.0  1083.519547               37.142697      45.919608      38.619375      1.189030   0.188090  0.682305
162      7   1126.0   251.918854               17.909580      24.918642      13.313032      1.871748   0.687163  0.947811
163      7   1060.0   237.152740               17.376773      23.795039      13.342925      1.783345   0.719917  0.909871
164      7   2395.0   535.830955               26.119747      30.425528      24.671634      1.233219   0.565516  0.822176
165      7   1257.0   281.227353               18.922732      23.253801      15.961318      1.456885   0.721312  0.919532
166      7   6551.0  1465.648679               43.198633      77.004773      36.265749      2.123347   0.123326  0.590659
167      7   1746.0   390.630834               22.301718      34.955445      18.884620      1.851001   0.482533  0.758142
168      7   5058.0  1131.621282               37.958200      48.661007      37.973439      1.281448   0.238488  0.716329
169      7   6484.0  1450.658836               42.977159      89.463228      47.151323      1.897364   0.108157  0.449373
170      7   4041.0   904.088889               33.928185      60.982742      22.994253      2.652086   0.324732  0.734861
171      7   8325.0  1862.543925               48.697686      79.554453      53.141188      1.497039   0.125955  0.504882
172      7   3575.0   799.831175               31.912015      38.295208      32.790856      1.167862   0.269514  0.730188
173      7   4402.0   984.855058               35.411247      54.732423      30.190978      1.812873   0.226180  0.698398
174      7   3177.0   710.787033               30.083254      47.143866      23.104473      2.040465   0.386094  0.765911
175      7  12838.0  2872.232902               60.473469      90.376344      70.506254      1.281820   0.074216  0.551958
176      7   4967.0  1111.261943               37.615192      53.925088      33.916650      1.589930   0.245414  0.739027
